Wall time,Step,Value
1720726048.1794467,19776,0.0028133392333984375
1720726079.0080543,19976,0.00243387627415359
1720726080.2403085,19984,0.002121682744473219
1720726095.0366483,20080,0.002369294874370098
1720726101.182548,20120,0.0017589395865797997
1720726138.1208773,20352,0.0020698849111795425
1720726156.6641479,20472,0.0014806048711761832
1720726163.8071876,20520,0.002446695463731885
1720726323.5990143,21576,0.0018950909143313766
1720726391.6174412,22016,0.0019132076995447278
1720726676.1307964,23832,0.0025656481739133596
1720726764.7881727,24400,0.0022018521558493376
1720726768.2752726,24424,0.002160149859264493
1720726839.89402,24888,0.001861735014244914
1720726916.344226,25384,0.0021905775647610426
1720727001.124627,25936,0.0027080541476607323
1720727017.3671634,26048,0.002949414774775505
1720727019.6648521,26064,0.0022167812567204237
1720727020.835214,26072,0.00223818002268672
1720727089.9950807,26536,0.0016350116347894073
1720727292.852039,27936,0.0022341797593981028
1720727453.3569546,29040,0.0018355257343500853
1720727455.6469884,29056,0.002479138318449259
1720727512.910533,29456,0.0021098714787513018
1720727594.2314572,30024,0.00252993730828166
1720727656.6230402,30440,0.0015407857717946172
1720727681.7069516,30608,0.002237392822280526
1720727689.9964907,30664,0.0025293761864304543
1720727815.800542,31520,0.002572294557467103
1720727849.1271613,31744,0.0030466208700090647
1720727883.1040123,31968,0.002951754489913583
1720727946.4896793,32384,0.00276890117675066
1720728021.4760199,32880,0.002067294903099537
1720728139.4498312,33664,0.0025041690096259117
1720728178.0347345,33912,0.002432027133181691
1720728184.2299,33952,0.0023194262757897377
1720728291.8224971,34632,0.0019592344760894775
1720728294.351456,34648,0.002060341415926814
1720728393.6021025,35296,0.0026372557040303946
1720728507.7926738,36032,0.00319666531868279
1720728530.1222403,36168,0.002331203781068325
1720728556.1553955,36336,0.002339799888432026
1720728714.3716853,37408,0.0025239060632884502
1720728718.9498308,37440,0.0019310201751068234
1720728728.1035922,37504,0.0017506445292383432
1720728858.1081975,38400,0.0030088473577052355
1720728874.144527,38512,0.0018897996051236987
1720728918.0164473,38816,0.002961590886116028
1720728931.760698,38912,0.0015767815057188272
1720728983.0388854,39248,0.0027588617522269487
1720729078.475453,39864,0.002445673104375601
1720729177.783744,40496,0.0020282629411667585
1720729180.249207,40512,0.003069717902690172
1720729246.8434505,40944,0.0020572058856487274
1720729281.376274,41168,0.003031514585018158
1720729410.9906344,42008,0.0030867476016283035
1720729523.2496085,42728,0.0023974324576556683
1720729542.9737139,42856,0.0019134710310027003
1720729560.2596047,42968,0.0016651670448482037
1720729635.5561771,43456,0.0022343387827277184
1720729795.9273968,44488,0.0021802361588925123
1720729956.3141613,45528,0.002099351491779089
1720730010.58792,45880,0.002360353944823146
1720730116.3810568,46560,0.0023661619052290916
1720730141.3040528,46720,0.002264015842229128
1720730185.9258776,47008,0.002130035078153014
1720730194.5491643,47064,0.0029299191664904356
1720730239.1153271,47352,0.0025644637644290924
1720730265.026123,47520,0.0026097428053617477
1720730342.6823885,48016,0.0029889391735196114
1720730367.3393908,48176,0.0024170277174562216
1720730504.290039,49064,0.0032261651940643787
1720730516.6129305,49144,0.0016762022860348225
1720730601.7596679,49696,0.0021089729852974415
1720730617.771391,49800,0.00209507392719388
1720730626.382467,49848,0.0035995114594697952
1720730642.403136,49952,0.0018292925087735057
1720730712.7414744,50408,0.002728526946157217
1720730741.0855513,50592,0.00200722087174654
1720730747.2606401,50632,0.002990985754877329
1720730820.0537872,51104,0.0024030052591115236
1720730999.1157653,52256,0.003139965236186981
1720731065.767033,52688,0.0023739109747111797
1720731101.5283139,52920,0.0027682653162628412
1720731167.9198167,53352,0.0022352514788508415
1720731215.2104363,53664,0.0025504992809146643
1720731219.0818858,53688,0.002081572310999036
1720731234.643885,53784,0.002198688220232725
1720731270.9369671,54032,0.0025643419940024614
1720731397.996114,54864,0.002984060440212488
1720731407.879561,54928,0.0023841343354433775
1720731426.481142,55048,0.0018868225160986185
1720731547.634727,55824,0.002176269656047225
1720731579.751383,56032,0.0022231980692595243
1720731606.9272523,56208,0.003293534740805626
1720731737.5501835,56944,0.0020069016609340906
1720731747.4104621,57008,0.0022864281199872494
1720731798.1525714,57336,0.003273121314123273
1720731911.7935627,58072,0.0019575231708586216
1720731990.9442308,58584,0.0017319907201454043
1720732050.091546,58968,0.002266213996335864
1720732078.4466414,59152,0.00222734990529716
1720732101.9497173,59304,0.001748767914250493
1720732162.3091836,59696,0.002717665396630764
1720732174.6765697,59776,0.002534477273002267
1720732178.375056,59800,0.001569866668432951
1720732196.8978019,59920,0.0030577145516872406
1720732237.578867,60184,0.001275010989047587
1720732455.1630812,61592,0.002318319398909807
1720732462.5874581,61640,0.0014881420647725463
1720732545.265105,62176,0.0026400357019156218
1720732579.8664525,62400,0.0027803468983620405
1720732592.188938,62480,0.0022303955629467964
1720732635.3171172,62760,0.001898573711514473
1720732830.108285,64024,0.0016983317909762263
1720732873.2793388,64304,0.0026095586363226175
1720732922.8472667,64624,0.0023021972738206387
1720733054.3419416,65536,0.002433972666040063
1720733095.3440106,65816,0.0026632784865796566
1720733102.3242922,65864,0.0018704751273617148
1720733237.2506914,66768,0.001910882187075913
1720733271.1313965,67000,0.0021364600397646427
1720733276.841002,67040,0.0020226011984050274
1720733287.1211922,67112,0.0027750376611948013
1720733389.9280965,67832,0.002021085936576128
1720733393.3561873,67856,0.0022676163353025913
1720733425.336042,68080,0.0019155999179929495
1720733436.755849,68160,0.002007770352065563
1720733503.002386,68624,0.0020433934405446053
1720733544.1271737,68904,0.0020415987819433212
1720733582.9691536,69176,0.002718073083087802
1720733652.2455394,69656,0.0022681753616780043
1720733793.4111617,70648,0.001824244624003768
1720733859.7920845,71120,0.0018324137199670076
1720733889.048209,71328,0.00193346559535712
1720733892.424203,71352,0.001764682587236166
1720733916.0545099,71520,0.002558814361691475
1720733923.9317894,71576,0.0025765199679881334
1720733989.1983232,72040,0.002401472767814994
1720733995.9507997,72088,0.0016112446319311857
1720734058.9750245,72536,0.0023662219755351543
1720734290.6956844,74176,0.002506241435185075
1720734353.7171109,74624,0.002012035110965371
1720734389.7323904,74880,0.0019182332325726748
1720734461.7521424,75392,0.002618707250803709
1720734487.632185,75576,0.002199322683736682
1720734524.7664306,75840,0.002478881971910596
1720734613.663005,76472,0.004659625701606274
1720734621.539939,76528,0.002495666267350316
1720734636.1674328,76632,0.0019672857597470284
1720734703.689439,77112,0.0021755555644631386
1720734738.4875572,77352,0.0020232636015862226
1720734764.3631747,77536,0.002431322820484638
1720734784.620687,77680,0.002043825574219227
1720734947.7760427,78840,0.0021837842650711536
1720735019.7905948,79352,0.0024173639249056578
1720735189.7151449,80560,0.0029413828160613775
1720735218.9709823,80768,0.0021445786114782095
1720735313.4930992,81440,0.0027227664832025766
1720735436.1250608,82304,0.0019737768452614546
1720735444.0021122,82360,0.0027217832393944263
1720735571.1662374,83264,0.002559337532147765
1720735574.5422661,83288,0.0026150981429964304
1720735598.172959,83456,0.0017453896580263972
1720735664.5647025,83928,0.0014977052342146635
1720735675.8157597,84008,0.001885595847852528
1720735712.951,84272,0.004932668525725603
1720735808.6011899,84952,0.0021964123006910086
1720735843.4841099,85200,0.001801958424039185
1720735861.491169,85328,0.0019566190894693136
1720735880.6216486,85464,0.0018195208394899964
1720735926.70208,85784,0.002051236107945442
1720735978.4672253,86152,0.002483746502548456
1720735979.5921426,86160,0.00230503361672163
1720736004.3501055,86336,0.0019321702420711517
1720736043.7346742,86616,0.001759572303853929
1720736077.6060262,86824,0.002794666914269328
1720736087.733414,86896,0.0018463155720382929
1720736146.246809,87312,0.0017061817925423384
1720736149.622204,87336,0.0027210318949073553
1720736187.8798418,87608,0.002098268363624811
1720736192.3807075,87640,0.002494577318429947
1720736218.2617884,87824,0.0022661779075860977
1720736225.0145316,87872,0.0019071680726483464
1720736227.2659924,87888,0.0019525621319189668
1720736272.2787926,88208,0.0018062760354951024
1720736279.0293398,88256,0.0029095883946865797
1720736299.2818844,88400,0.0025205686688423157
1720736371.3027859,88912,0.002186340745538473
1720736392.6838462,89064,0.0022332591470330954
1720736402.8129702,89136,0.0014556937385350466
1720736479.3375394,89680,0.002632212359458208
1720736481.5870876,89696,0.002591135445982218
1720736550.0855236,90176,0.0030138951260596514
1720736729.0681744,91448,0.0023252612445503473
1720736788.7299256,91872,0.002566669834777713
1720736811.2439764,92032,0.002638105070218444
1720736846.1385665,92280,0.0027232374995946884
1720736856.2700164,92352,0.0027024182491004467
1720736875.4087217,92488,0.0017753782449290156
1720736894.5485866,92624,0.002266445429995656
1720736986.8617222,93280,0.0024766759015619755
1720737012.752001,93464,0.002155942376703024
1720737028.5108168,93576,0.002459208946675062
1720737111.8134377,94168,0.002465735422447324
1720737241.1354353,95080,0.002543216571211815
1720737349.177494,95848,0.0020938508678227663
1720737354.803015,95888,0.0021366567816585302
1720737395.3180377,96176,0.0020127526950091124
1720737430.2036514,96424,0.0014375908067449927
1720737539.3623488,97200,0.002553496975451708
1720737568.6229458,97408,0.003276141593232751
1720737573.123868,97440,0.0028672125190496445
1720737591.1326983,97568,0.0024587437510490417
1720737638.4014325,97904,0.0024409103207290173
1720737710.4222326,98416,0.002257151994854212
1720737713.797746,98440,0.002592922654002905
1720737732.929863,98568,0.0022934498265385628
1720737840.96042,99336,0.002522882306948304
1720737900.6043615,99760,0.0029148857574909925
1720738007.5094888,100520,0.0026619303971529007
1720738140.3003712,101464,0.0017834955360740423
1720738171.8107255,101688,0.0023999172262847424
1720738238.2026987,102160,0.004409898538142443
1720738291.093344,102536,0.0027661987114697695
1720738373.1188455,103112,0.0020799816120415926
1720738394.5015383,103264,0.0017971035558730364
1720738442.8821967,103608,0.004808168858289719
1720738530.654477,104232,0.002565101021900773
1720738549.785435,104368,0.002038524718955159
1720738580.1687162,104584,0.0024559106677770615
1720738603.8018057,104752,0.0021750202868133783
1720738617.306342,104848,0.0017005603294819593
1720738634.1888537,104968,0.0018203544896095991
1720738638.691892,105000,0.001975293969735503
1720738657.8208365,105136,0.002642926061525941
1720738698.332526,105424,0.0020870377775281668
1720738743.3496583,105744,0.001761803519912064
1720738780.4869568,106008,0.001988819567486644
1720738904.264705,106888,0.0029460748191922903
1720738964.9565942,107312,0.001952321850694716
1720738969.4597492,107344,0.002241577720269561
1720738991.9671483,107504,0.002262995345517993
1720739079.7460244,108128,0.002399347722530365
1720739127.012929,108464,0.0027806235011667013
1720739184.4077601,108872,0.0027983759064227343
1720739210.2923927,109056,0.0020996597595512867
1720739276.6875556,109528,0.0019241927657276392
1720739280.0644417,109552,0.002468856517225504
1720739353.2140028,110072,0.002100603887811303
1720739385.8475306,110304,0.0020118190441280603
1720739424.1078737,110576,0.0024683105293661356
1720739463.5008252,110856,0.002058564918115735
1720739507.3881807,111168,0.0024701454676687717
1720739612.0092502,111904,0.002327999332919717
1720739636.7668715,112080,0.002548150485381484
1720739729.0448503,112736,0.001720544183626771
1720739887.7180288,113864,0.0021222608629614115
1720739961.9863877,114392,0.0019120184006169438
1720739969.8621113,114448,0.004100336227566004
1720739979.9900866,114520,0.0024676527827978134
1720739999.1232765,114656,0.0023091721814125776
1720740012.629257,114752,0.0018858818802982569
1720740019.3813484,114800,0.0025309589691460133
1720740085.779959,115272,0.0012364829890429974
1720740143.0657887,115672,0.0028375484980642796
1720740195.959535,116048,0.0023013493046164513
1720740236.4694965,116336,0.001852242974564433
1720740266.8541908,116552,0.002572016092017293
1720740351.2661865,117152,0.0027567653451114893
1720740358.01875,117200,0.001900669652968645
1720740391.7770083,117440,0.0026090596802532673
1720740401.904519,117512,0.0022575368639081717
1720740413.1585543,117592,0.002167958766222
1720740516.693434,118328,0.0023286668583750725
1720740517.8187177,118336,0.0020786470267921686
1720740526.8234298,118400,0.0016514610033482313
1720740531.323901,118432,0.0025938870385289192
1720740550.4606373,118568,0.0018327586585655808
1720740622.478553,119080,0.00222283648326993
1720740643.8569047,119232,0.0018636455060914159
1720740682.1180685,119504,0.0030824760906398296
1720740796.826457,120312,0.0023861881345510483
1720740867.7248235,120816,0.0028847460635006428
1720740919.49499,121184,0.0023672652896493673
1720740969.0053058,121536,0.002399232005700469
1720740990.3871658,121688,0.0017168499762192369
1720741065.7801147,122224,0.002442915691062808
1720741131.0480232,122688,0.0020680902525782585
1720741156.9305847,122872,0.0020563278812915087
1720741298.729691,123880,0.002314507495611906
1720741300.980692,123896,0.002263737842440605
1720741338.1246839,124152,0.0027135517448186874
1720741373.0085707,124400,0.0023124737199395895
1720741439.409158,124872,0.002324141561985016
1720741600.340617,126016,0.0019414793932810426
1720741627.353737,126208,0.0026291206013411283
1720741637.485582,126280,0.0018254733877256513
1720741695.997897,126696,0.0015780653338879347
1720741699.3746443,126720,0.0020611549261957407
1720741869.3084252,127928,0.0017115332884714007
1720741885.0630283,128040,0.0018052891828119755
1720742000.9015229,128856,0.0025956430472433567
1720742024.5400121,129024,0.0026139840483665466
1720742174.2521005,130088,0.0026416205801069736
1720742255.302597,130664,0.0017754428554326296
1720742280.0671213,130840,0.0023673251271247864
1720742299.204072,130976,0.002229521982371807
1720742350.9870405,131344,0.002262178808450699
1720742389.2588534,131616,0.002463537734001875
1720742462.428118,132136,0.0021540895104408264
1720742553.5136578,132776,0.002460804069414735
1720742559.14022,132816,0.003484048182144761
1720742639.0392919,133384,0.0019172544125467539
1720742679.5531082,133672,0.0029605948366224766
1720742734.694659,134064,0.0022350111976265907
1720742804.4636724,134560,0.0026471472810953856
1720742805.5896673,134568,0.0030986012425273657
1720742843.847128,134840,0.0015704416437074542
1720742859.6013622,134952,0.0015232121804729104
1720742906.8711183,135288,0.002013147808611393
1720743094.8120809,136624,0.002862659515812993
1720743130.686359,136872,0.0031366157345473766
1720743168.9466143,137144,0.004391964990645647
1720743248.8509526,137712,0.0026487691793590784
1720743290.4876056,138008,0.002085277112200856
1720743327.624862,138272,0.002968242159113288
1720743347.8786829,138416,0.00251970742829144
1720743350.1302261,138432,0.0028284757863730192
1720743377.142126,138624,0.003852453315630555
1720743378.2671964,138632,0.0021249076817184687
1720743381.6427019,138656,0.002228325232863426
1720743403.0266147,138808,0.0020106532610952854
1720743442.4218154,139088,0.0021850531920790672
1720743477.3033967,139336,0.0025022607296705246
1720743521.1937978,139648,0.0025585212279111147
1720743532.4447353,139728,0.0032812978606671095
1720743632.606911,140440,0.0021508687641471624
1720743648.3630354,140552,0.0026513137854635715
1720743681.0043416,140784,0.0021352090407162905
1720743690.0099423,140848,0.00232325354591012
1720743723.8576567,141080,0.0015258659841492772
1720743835.27257,141872,0.002638024976477027
1720744095.253774,143720,0.0027383388951420784
1720744123.3899918,143920,0.0022608046419918537
1720744126.7657814,143944,0.002519048983231187
1720744136.8937948,144016,0.0013577050995081663
1720744168.4075067,144240,0.002170795341953635
1720744207.7901742,144520,0.0018986943177878857
1720744221.2936022,144616,0.0013308279449120164
1720744293.3187635,145128,0.001995236612856388
1720744446.3186285,146208,0.0018821507692337036
1720744507.0929515,146640,0.001411846955306828
1720744656.7671225,147704,0.002338121645152569
1720744657.893124,147712,0.0023120888508856297
1720744815.4550223,148832,0.002125290920957923
1720744952.6849303,149800,0.0023865390103310347
1720744960.5626762,149856,0.0016130877193063498
1720745101.2393415,150856,0.0025684931315481663
1720745155.2567058,151240,0.0014347325777634978
1720745228.4139621,151760,0.0027479236014187336
1720745249.7965138,151912,0.0022625939454883337
1720745281.311762,152136,0.0017883393447846174
1720745306.0688097,152312,0.002272492041811347
1720745329.697781,152480,0.002113268943503499
1720745406.230891,153024,0.0021786026190966368
1720745465.8826764,153448,0.001966172596439719
1720745532.2897837,153912,0.002836470725014806
1720745581.8148205,154264,0.0024708975106477737
1720745614.451636,154496,0.0027323798276484013
1720745822.6423635,155976,0.0018983702175319195
1720745839.5254714,156096,0.0018274401081725955
1720745842.9022958,156120,0.002358430065214634
1720745867.6621926,156296,0.002115250565111637
1720745874.413881,156344,0.0016557900235056877
1720745928.4436092,156728,0.0018925529439002275
1720745997.092878,157216,0.0018011486390605569
1720746012.8479862,157328,0.002319102408364415
1720746025.2269664,157416,0.001926541212014854
1720746087.1242905,157856,0.001833054469898343
1720746099.502519,157944,0.002095529343932867
1720746106.255463,157992,0.0019466475350782275
1720746173.6927202,158464,0.00225996901281178
1720746204.077278,158680,0.0020992523059248924
1720746229.958592,158864,0.0021313969045877457
1720746308.7420225,159424,0.0027063661254942417
1720746333.50023,159600,0.0017843233654275537
1720746370.636301,159864,0.0016752436058595777
1720746389.7656736,160000,0.002235379070043564
1720746397.6440096,160056,0.001930717728100717
1720746442.6593392,160376,0.0020359866321086884
1720746462.913794,160520,0.002053838921710849
1720746469.6653013,160568,0.0018390037585049868
1720746473.040882,160592,0.001956475665792823
1720746558.5720744,161200,0.0022887412924319506
1720746559.697825,161208,0.002330804942175746
1720746612.59068,161584,0.0016119161155074835
1720746647.4803886,161832,0.0033678943291306496
1720746677.868264,162048,0.0018527803476899862
1720746681.2435677,162072,0.002251238329336047
1720746686.870834,162112,0.0013321201549842954
1720746750.9292555,162560,0.002475171582773328
1720746767.8092573,162680,0.0014159120619297028
1720746780.1888306,162768,0.0025532867293804884
1720746835.3305795,163160,0.00212463247589767
1720746899.4774313,163616,0.002567260293290019
1720746950.1173317,163976,0.001693930709734559
1720746996.2574942,164304,0.00210654572583735
1720747010.888817,164408,0.0017813431331887841
1720747012.014512,164416,0.0026756064034998417
1720747036.7764945,164592,0.002720772987231612
1720747054.781223,164720,0.00240591773763299
1720747179.6874273,165608,0.0024856056552380323
1720747203.319985,165776,0.00133617059327662
1720747280.9654953,166328,0.0020595272071659565
1720747284.3413744,166352,0.0019607781432569027
1720747285.466964,166360,0.0016729487106204033
1720747340.5363986,166744,0.0017817619955167174
1720747367.5483682,166936,0.0020191986113786697
1720747516.0971406,167992,0.0024005970917642117
1720747606.1438098,168632,0.0024458379484713078
1720747620.7746415,168736,0.00276937591843307
1720747692.8023365,169248,0.0020644969772547483
1720747765.9526248,169768,0.002717181108891964
1720747791.8345318,169952,0.0026214809622615576
1720747886.3648398,170624,0.0025961194187402725
1720747889.7414806,170648,0.0012806770391762257
1720747895.3688285,170688,0.0017154590459540486
1720747971.8968487,171224,0.00248354347422719
1720747992.1571107,171368,0.0024910278152674437
1720748076.5621257,171968,0.002390253357589245
1720748120.456585,172280,0.002852398669347167
1720748298.2617297,173544,0.0025137176271528006
1720748345.5302677,173880,0.0022624749690294266
1720748346.656385,173888,0.0024111310485750437
1720748419.808128,174408,0.0016769833164289594
1720748426.5591476,174456,0.0024742083624005318
1720748455.819483,174664,0.002177823567762971
1720748479.4539435,174832,0.0020641980227082968
1720748486.2071755,174880,0.0022279415279626846
1720748621.1394267,175832,0.0019731856882572174
1720748665.0290546,176144,0.0023290521930903196
1720748905.867254,177856,0.0018707518465816975
1720748933.9996357,178056,0.0021233120933175087
1720748948.6312873,178160,0.0020760081242769957
1720748986.8909295,178432,0.0024609267711639404
1720749013.8990989,178624,0.0018562391633167863
1720749029.655198,178736,0.0015502210007980466
1720749061.164153,178960,0.001278426731005311
1720749143.2436516,179536,0.0021776873618364334
1720749190.5196524,179872,0.001554921385832131
1720749229.9097767,180152,0.0023517427034676075
1720749271.5533013,180448,0.0022144950926303864
1720749373.9663227,181176,0.002179570961743593
1720749512.400938,182160,0.0018808813765645027
1720749520.276976,182216,0.0022598279174417257
1720749604.684813,182816,0.0016950471326708794
1720749705.9617388,183536,0.002684870036318898
1720749709.339361,183560,0.0025480082258582115
1720749875.9021044,184736,0.0019515458261594176
1720749880.403237,184768,0.001505767460912466
1720749928.798776,185112,0.0018135452410206199
1720749941.1754026,185200,0.0016548048006370664
1720749946.8026595,185240,0.0020756858866661787
1720749952.431182,185280,0.0018354094354435802
1720749990.6947112,185552,0.002275575650855899
1720750001.94832,185632,0.002556999446824193
1720750031.211968,185840,0.002090168884024024
1720750081.8530095,186200,0.0031107631511986256
1720750107.7357004,186384,0.0023098101373761892
1720750165.1370215,186792,0.0021243311930447817
1720750192.1477506,186984,0.0019735603127628565
1720750213.534195,187136,0.0017994580557569861
1720750266.4299984,187512,0.0015086483908817172
1720750394.6636593,188416,0.002488082740455866
1720750449.8105836,188808,0.002211956074461341
1720750540.9673939,189456,0.002010517055168748
1720750553.3482494,189544,0.001917314250022173
1720750575.8600862,189704,0.0024046243634074926
1720750658.0215242,190288,0.0026455437764525414
1720750722.1659207,190744,0.001822446589358151
1720750842.5846863,191600,0.0022668312303721905
1720751002.3680131,192728,0.00233836960978806
1720751046.2608838,193040,0.0028080642223358154
1720751078.8973746,193272,0.002173800254240632
1720751122.7943244,193584,0.0025257044471800327
1720751176.8155403,193968,0.0019371112575754523
1720751230.8371575,194352,0.002362070605158806
1720751233.0861444,194368,0.0018895348766818643
1720751242.0878034,194432,0.0020807140972465277
1720751275.8509586,194672,0.002163708908483386
1720751301.7353442,194856,0.0012105494970455766
1720751381.6387293,195424,0.0019140583463013172
1720751541.33855,196552,0.001658066757954657
1720751613.3680272,197064,0.0024528824724256992
1720751665.140193,197432,0.002157257404178381
1720751698.9052184,197672,0.001995004713535309
1720751723.6645029,197848,0.0027955537661910057
1720751732.6664958,197912,0.002314560580998659
1720751869.962059,198888,0.002084661740809679
1720751903.7263963,199128,0.0014780248748138547
1720751928.4843264,199304,0.001785431755706668
1720751965.6261075,199568,0.0024886978790163994
1720752048.911721,200160,0.002245290670543909
1720752092.8020744,200472,0.0017382149817422032
1720752190.7239313,201160,0.0025640001986175776
1720752272.8768947,201744,0.002089336747303605
1720752301.0128436,201944,0.0019748746417462826
1720752315.6416414,202048,0.0016562164528295398
1720752325.7674015,202120,0.002007673727348447
1720752414.6740363,202752,0.0023453212343156338
1720752481.076806,203224,0.0019136107293888927
1720752609.3704703,204136,0.0018132154364138842
1720752626.2499194,204256,0.0026592903304845095
1720752715.160831,204888,0.002050901297479868
1720752814.154885,205584,0.0022405129857361317
1720752914.3150966,206296,0.002477093366906047
1720752955.9534643,206592,0.002521957503631711
1720752995.339793,206872,0.002990975044667721
1720753078.6201847,207464,0.0018232229631394148
1720753200.16246,208328,0.0022821270395070314
1720753218.170427,208456,0.001502351020462811
1720753241.8012078,208624,0.002231157384812832
1720753251.927826,208696,0.0018249698914587498
1720753269.9356177,208824,0.0023430183064192533
1720753341.8754587,209328,0.002298855222761631
1720753343.0015993,209336,0.0020779299084097147
1720753358.7568517,209448,0.002246401971206069
1720753497.1847878,210432,0.0021977699361741543
1720753509.5675888,210520,0.0026765817310661077
1720753622.1112812,211320,0.002154964953660965
1720753697.5184772,211856,0.002143560443073511
1720753923.7659204,213456,0.0019493811996653676
1720754018.3008926,214128,0.0019420464523136616
1720754020.5517292,214144,0.0022846113424748182
1720754066.6886277,214472,0.002708589658141136
1720754067.814508,214480,0.0025523905642330647
1720754100.4501324,214712,0.0030364750418812037
1720754102.7030993,214728,0.0021697182673960924
1720754214.1211138,215520,0.001853459165431559
1720754382.9302435,216720,0.002155435038730502
1720754454.9618742,217232,0.0025059725157916546
1720754461.7165203,217280,0.0020084334537386894
1720754468.4686074,217328,0.002393722767010331
1720754472.9694974,217360,0.0018214540323242545
1720754474.0954363,217368,0.0012529237428680062
1720754559.5538235,217968,0.002026950940489769
1720754604.5747275,218288,0.002039746381342411
1720754666.471325,218728,0.0022280323319137096
1720754801.5264935,219688,0.0023677495773881674
1720754810.530795,219752,0.0023844169918447733
1720754864.554973,220136,0.0020335568115115166
1720754936.589953,220648,0.002175732981413603
1720754939.9657536,220672,0.0015290245646610856
1720754974.8555279,220920,0.0019208505982533097
1720754986.1113927,221000,0.0017872018506750464
1720754993.9890394,221056,0.0026814457960426807
1720755014.247019,221200,0.001668515964411199
1720755078.3930957,221656,0.0032310092356055975
1720755128.9479165,222008,0.0014030183665454388
1720755225.7385118,222696,0.0018783042905852199
1720755328.1673203,223424,0.0024035724345594645
1720755330.4186149,223440,0.0024464617017656565
1720755366.4362812,223696,0.0020439184736460447
1720755386.695252,223840,0.0017670789966359735
1720755705.1995084,226104,0.0018501963932067156
1720755735.4809628,226312,0.002148572588339448
1720755785.0036545,226664,0.0021961387246847153
1720755846.9025729,227104,0.001521292724646628
1720755916.6769934,227600,0.002053450560197234
1720755931.3071434,227704,0.0019205212593078613
1720756034.8551617,228440,0.0015168762765824795
1720756067.4925017,228672,0.0024027114268392324
1720756111.3861482,228984,0.001501753693446517
1720756184.538316,229504,0.0017585830064490438
1720756427.6614602,231224,0.002089971909299493
1720756516.572243,231856,0.0021297310013324022
1720756545.8330626,232064,0.0026812669821083546
1720756570.5935757,232240,0.00149635411798954
1720756591.97386,232392,0.0020937463268637657
1720756614.4808662,232552,0.002019693376496434
1720756620.1070473,232592,0.0022845962084829807
1720756638.1139288,232720,0.0020496041979640722
1720756651.6182203,232816,0.0025243740528821945
1720756669.625012,232944,0.002107802079990506
1720756700.0137389,233160,0.0021711497101932764
1720756776.546133,233704,0.0024076669942587614
1720756846.3194857,234200,0.0026795933954417706
1720756855.3234735,234264,0.0015129412058740854
